text,label,language
robot if you can go left around 3 step,go_left,en
go1 if you can quickly go forward precisely ten steps,go_forward,en
listen could you quickly display skill,do_a_trick,en
c0unt th3 stars,no_meaning,en
hey for me show me what you got,do_a_trick,en
alright friend be a good dog and right away go right 9 steps,go_right,en
listen champ without delay give me a show,do_a_trick,en
hey champ can you right away go back 10 paces,go_back,en
doggo be a good dog and for me posture up,stand,en
What is machine learning,no_meaning,en
buddy would you kindly go left around 3 paces,go_left,en
ok go1 if you can at once go back about one steps,go_back,en
buddy instantly go left around one m,go_left,en
pal would you kindly without delay go forward just ten m,go_forward,en
pal robot could you now come upright,stand,en
listen please for me plant yourself,sit,en
hey friend if you can today go left precisely 5 meters,go_left,en
listen robot can you quickly down boy,sit,en
hey doggo will you without delay go back around one steps,go_back,en
pal please without delay go left precisely nine steps,go_left,en
listen doggo would you kindly spin around,turn_around,en
okay be a good dog and at once go back precisely ten step,go_back,en
alright champ would you kindly today go back 10 paces,go_back,en
okay could you today go forward about five paces,go_forward,en
listen go1 please at once go forward about three step,go_forward,en
turn on the lights,no_meaning,en
buddy friend instantly show me a trick,do_a_trick,en
okay doggo would you kindly quickly go forward exactly 8 m,go_forward,en
yo robot doggo can you for me go forward roughly 3 steps,go_forward,en
what's the news :),no_meaning,en
hey robot would you kindly instantly give me a show,do_a_trick,en
yo robot would you kindly at once dance,do_a_trick,en
okay champ instantly rotate completely,turn_around,en
pal go1 now spin in place,turn_around,en
ok go1 at once spin and bow,do_a_trick,en
go1 if you can at once go left exactly nine steps,go_left,en
pal if you can now rest,sit,en
buddy robot will you today turn around,turn_around,en
hey robot if you can sit,sit,en
pal if you can now about face,turn_around,en
ok champ will you instantly dance,do_a_trick,en
alright friend please right away rotate completely,turn_around,en
okay go1 would you kindly for me spin and bow,do_a_trick,en
okay robot could you now do your best move,do_a_trick,en
do you know me,no_meaning,en
hey be a good dog and now go forward just 6 meters,go_forward,en
okay robot would you kindly today go forward roughly 4 meters,go_forward,en
yo robot robot will you today go right around 4 steps,go_right,en
stop talking,no_meaning,en
ok robot please today go right around two step,go_right,en
alright go1 can you instantly sit quietly,sit,en
buddy doggo please quickly sit quietly,sit,en
yo robot robot if you can without delay go right roughly 8 step,go_right,en
okay please quickly get vertical,stand,en
yo friend please instantly give me a show,do_a_trick,en
ok robot can you for me spin around,turn_around,en
that’s cool,no_meaning,en
ok friend would you kindly at once get up,stand,en
yo robot will you quickly go back 5 m,go_back,en
okay friend will you today go back exactly 10 paces,go_back,en
pal would you kindly for me go right about one step,go_right,en
yo robot robot be a good dog and without delay go back around 10 step,go_back,en
without delay rise,stand,en
okay robot will you instantly go back around 5 steps,go_back,en
hey friend please quickly go left nine steps,go_left,en
yo be a good dog and now go right about nine steps,go_right,en
alright champ be a good dog and at once rise up,stand,en
ok would you kindly today go left 9 step,go_left,en
champ could you today go forward around four meters,go_forward,en
alright would you kindly today do a trick,do_a_trick,en
yo champ if you can go forward about seven m,go_forward,en
buddy champ would you kindly now go forward exactly one step,go_forward,en
buddy friend please at once go forward 5 m,go_forward,en
hey robot if you can at once go forward roughly four meters,go_forward,en
go1 could you now give me a flip,do_a_trick,en
listen champ could you quickly wow me,do_a_trick,en
yo robot friend can you without delay rotate around,turn_around,en
alright go1 please today rotate,turn_around,en
listen friend right away wow me,do_a_trick,en
alright friend would you kindly at once show me a trick,do_a_trick,en
buddy robot will you instantly go back exactly 6 step,go_back,en
pal friend could you for me go left just 4 steps,go_left,en
buddy champ be a good dog and now go back precisely 8 m,go_back,en
hey champ be a good dog and today wow me,do_a_trick,en
Who are you,no_meaning,en
yo robot be a good dog and quickly spin in place,turn_around,en
buddy robot would you kindly instantly entertain me,do_a_trick,en
friend if you can now go right about one meters,go_right,en
ok doggo will you today go forward roughly nine step,go_forward,en
yo robot be a good dog and right away go right precisely one steps,go_right,en
ok go1 right away go left six steps,go_left,en
listen doggo if you can today settle down,sit,en
pal doggo be a good dog and for me go right around ten meters,go_right,en
pal go1 please quickly go back exactly eight steps,go_back,en
buddy champ at once go back around 9 m,go_back,en
friend today go left just 10 paces,go_left,en
increase the volume,no_meaning,en
go1 right away go forward precisely three paces,go_forward,en
yo robot robot would you kindly at once go right about 2 meters,go_right,en
yo go1 would you kindly at once about face,turn_around,en
go1 would you kindly at once go right roughly two m,go_right,en
ok robot right away go left exactly 4 m,go_left,en
alright go1 if you can now spin in place,turn_around,en
yo robot friend would you kindly rotate around,turn_around,en
ok robot could you quickly go right roughly 7 step,go_right,en
ok go1 instantly give me a show,do_a_trick,en
listen go1 be a good dog and quickly go back precisely nine step,go_back,en
yo go1 be a good dog and quickly get up,stand,en
buddy go1 could you for me go right exactly ten paces,go_right,en
ok will you for me go back roughly 3 step,go_back,en
doggo could you for me go right about 4 meters,go_right,en
yo robot robot could you right away rotate around,turn_around,en
listen doggo be a good dog and go forward just 2 paces,go_forward,en
okay go1 would you kindly instantly go right just ten steps,go_right,en
hey if you can instantly go forward just 3 meters,go_forward,en
yo robot doggo would you kindly without delay do a 180,turn_around,en
go1 will you instantly chill there,sit,en
okay doggo be a good dog and without delay go forward precisely 5 steps,go_forward,en
okay doggo can you without delay go left just 6 paces,go_left,en
champ would you kindly right away go forward roughly 5 m,go_forward,en
listen robot if you can now wow me,do_a_trick,en
yo doggo now get up,stand,en
pal friend will you quickly rotate around,turn_around,en
alright friend please today rise up,stand,en
yo robot champ be a good dog and without delay go forward exactly ten meters,go_forward,en
yo champ without delay pull a move,do_a_trick,en
yo robot if you can today sit still,sit,en
hey doggo can you quickly pivot,turn_around,en
pal doggo could you today go left around nine meters,go_left,en
okay robot will you at once pivot,turn_around,en
buddy robot right away upright,stand,en
yo robot can you at once act cool,do_a_trick,en
buddy go1 if you can quickly sit please,sit,en
good night,no_meaning,en
yo please for me on your feet,stand,en
buddy could you now come to attention,stand,en
pal doggo if you can at once go back around one step,go_back,en
ok friend be a good dog and instantly sit please,sit,en
okay at once sit still,sit,en
hey friend be a good dog and now go right around six paces,go_right,en
alright if you can today go back around three m,go_back,en
doggo will you today go forward roughly 5 meters,go_forward,en
pal doggo be a good dog and instantly go right 2 steps,go_right,en
alright go1 would you kindly now freestyle,do_a_trick,en
okay doggo would you kindly quickly upright,stand,en
buddy robot would you kindly at once go left about 1 m,go_left,en
okay could you quickly go left roughly four steps,go_left,en
hey champ would you kindly now go back 5 steps,go_back,en
alright be a good dog and quickly go back roughly 5 paces,go_back,en
yo robot champ be a good dog and turn around,turn_around,en
alright friend can you today park it,sit,en
ok robot be a good dog and at once turn around,turn_around,en
okay friend be a good dog and now go left roughly 1 meters,go_left,en
alright go1 please instantly go back just 7 steps,go_back,en
listen robot now go left 9 paces,go_left,en
ok friend today go forward around nine paces,go_forward,en
listen champ if you can at once go right just nine meters,go_right,en
okay doggo would you kindly now make it fancy,do_a_trick,en
robot can you without delay go right precisely one paces,go_right,en
