text,label
Kindly back up slowly as requested.,1
"Robot, shift backward right now.",1
"Robot, shift backward right now. now",1
"Robot, shift backward right now. quickly",1
"Robot, shift backward right now. right away",1
"Robot, shift backward right now.",1
Could you move backward until you clear the space.,1
Could you step back until you clear the space.,1
Could you go backward until you clear the space. now,1
Could you reverse until you clear the space. quickly,1
Could you move back until you clear the space. right away,1
Could you back up until you clear the space.,1
Could you go backward until you clear the space.,1
Could you go in reverse until you clear the space. now,1
Could you move backward until you clear the space.,1
Could you move back until you clear the space.,1
Could you walk backwards until you clear the space.,1
Could you step back until you clear the space. now,1
Could you reverse until you clear the space. right away,1
Could you walk backwards until you clear the space. quickly,1
Could you reverse until you clear the space.,1
Could you go backward until you clear the space. right away,1
Could you go in reverse until you clear the space.,1
I need you to back up slowly until you clear the space.,1
I need you to back up slowly until you clear the space. right away,1
I need you to back up slowly until you clear the space. now,1
I need you to back up slowly until you clear the space. quickly,1
I need you to back up slowly until you clear the space.,1
I need you to back up slowly until you clear the space. please,1
I need you to move backward until you clear the space.,1
I need you to move back until you clear the space.,1
I need you to move backward until you clear the space.,1
I need you to reverse until you clear the space. quickly,1
I need you to go backward until you clear the space.,1
I need you to reverse until you clear the space.,1
I need you to reverse until you clear the space. right away,1
I need you to back up until you clear the space.,1
I need you to move backward until you clear the space. quickly,1
I need you to walk backwards until you clear the space.,1
I need you to move backward until you clear the space. now,1
I need you to move back until you clear the space. please,1
I need you to step back until you clear the space.,1
I need you to walk in reverse carefully.,1
I need you to walk in reverse carefully. now,1
I need you to walk in reverse carefully. right away,1
I need you to walk in reverse carefully. quickly,1
I need you to walk in reverse carefully.,1
"Robot, walk in reverse as requested.",1
"Robot, walk in reverse as requested. right away",1
"Robot, walk in reverse as requested. now",1
"Robot, walk in reverse as requested.",1
"Robot, walk in reverse as requested. quickly",1
Kindly back up slowly until you clear the space.,1
Kindly back up slowly until you clear the space.,1
Kindly back up slowly until you clear the space. right away,1
Kindly back up slowly until you clear the space. please,1
Kindly back up slowly until you clear the space. quickly,1
Kindly back up slowly until you clear the space. now,1
"Robot, move backward until you clear the space.",1
"Robot, reverse until you clear the space.",1
"Robot, move back until you clear the space.",1
"Robot, step back until you clear the space.",1
"Robot, walk backwards until you clear the space. please",1
"Robot, walk backwards until you clear the space.",1
"Robot, go in reverse until you clear the space. quickly",1
"Robot, move backward until you clear the space. now",1
"Robot, go backward until you clear the space.",1
"Robot, move backward until you clear the space.",1
"Robot, walk backwards until you clear the space. quickly",1
"Robot, back up until you clear the space.",1
"Robot, move backward until you clear the space. quickly",1
Could you walk in reverse if possible.,1
Could you walk in reverse if possible. quickly,1
Could you walk in reverse if possible. please,1
Could you walk in reverse if possible.,1
Could you walk in reverse if possible. right away,1
Kindly move backward as requested.,1
Kindly go backward as requested.,1
Kindly go in reverse as requested.,1
Kindly move backward as requested.,1
Kindly step back as requested. please,1
Kindly move backward as requested. now,1
Kindly move back as requested. please,1
Kindly step back as requested.,1
Kindly go backward as requested. please,1
Kindly back up as requested. please,1
Kindly reverse as requested. please,1
Kindly go in reverse as requested. now,1
Kindly reverse as requested.,1
Could you step back right now.,1
Could you step back right now. please,1
Could you step back right now. right away,1
Could you step back right now.,1
Could you step back right now. now,1
Please step back as requested.,1
Please step back as requested. now,1
Please step back as requested. right away,1
Please step back as requested. quickly,1
Please step back as requested.,1
Kindly move backward carefully.,1
Kindly walk backwards carefully.,1
Kindly go backward carefully. please,1
Kindly move backward carefully. please,1
Kindly move backward carefully.,1
Kindly move backward carefully. now,1
Kindly move back carefully.,1
Kindly step back carefully.,1
Kindly go backward carefully.,1
Kindly back up carefully. right away,1
Kindly reverse carefully.,1
Kindly move backward carefully. right away,1
Kindly go in reverse carefully. please,1
Kindly back up slowly if possible.,1
Kindly back up slowly if possible. quickly,1
Kindly back up slowly if possible. now,1
Kindly back up slowly if possible.,1
Kindly back up slowly if possible. please,1
Kindly back up slowly if possible. right away,1
"Robot, back up slowly right now.",1
"Robot, back up slowly right now. right away",1
"Robot, back up slowly right now.",1
"Robot, back up slowly right now. now",1
"Robot, back up slowly right now. please",1
Could you step back carefully.,1
Could you step back carefully. right away,1
Could you step back carefully. please,1
Could you step back carefully.,1
Could you step back carefully. quickly,1
"Robot, step back carefully.",1
"Robot, step back carefully. please",1
"Robot, step back carefully. quickly",1
"Robot, step back carefully.",1
"Robot, step back carefully. right away",1
Kindly walk in reverse if possible.,1
Kindly walk in reverse if possible. now,1
Kindly walk in reverse if possible. please,1
Kindly walk in reverse if possible.,1
Kindly walk in reverse if possible. right away,1
Please move backward until you clear the space.,1
Please reverse until you clear the space. please,1
Please step back until you clear the space.,1
Please go in reverse until you clear the space.,1
Please back up until you clear the space. quickly,1
Please move back until you clear the space.,1
Please move backward until you clear the space.,1
Please move backward until you clear the space. quickly,1
Please walk backwards until you clear the space.,1
Please back up until you clear the space.,1
Please reverse until you clear the space.,1
Please go in reverse until you clear the space. please,1
Please walk in reverse until you clear the space.,1
Please walk in reverse until you clear the space. quickly,1
Please walk in reverse until you clear the space. please,1
Please walk in reverse until you clear the space. now,1
Please walk in reverse until you clear the space. right away,1
Please walk in reverse until you clear the space.,1
Could you move backward as requested.,1
Could you move backward as requested.,1
Could you walk backwards as requested. now,1
Could you go backward as requested. now,1
Could you reverse as requested. now,1
Could you move back as requested. right away,1
Could you go in reverse as requested. please,1
Could you go in reverse as requested.,1
Could you back up as requested.,1
Could you go backward as requested.,1
Could you step back as requested.,1
Could you back up as requested. quickly,1
Could you move backward as requested. right away,1
I need you to move backward carefully.,1
I need you to reverse carefully.,1
I need you to move backward carefully.,1
I need you to walk backwards carefully. quickly,1
I need you to go backward carefully.,1
I need you to move back carefully.,1
I need you to move backward carefully. now,1
I need you to step back carefully.,1
I need you to move backward carefully. right away,1
I need you to go in reverse carefully.,1
I need you to walk backwards carefully.,1
I need you to back up carefully.,1
Could you move backward if possible.,1
Could you reverse if possible.,1
Could you move backward if possible. now,1
Could you back up if possible. now,1
Could you move back if possible.,1
Could you move back if possible. right away,1
Could you move backward if possible.,1
Could you reverse if possible. now,1
Could you walk backwards if possible.,1
Could you back up if possible.,1
Could you go backward if possible.,1
Could you go in reverse if possible.,1
"Robot, shift backward carefully.",1
"Robot, shift backward carefully. please",1
"Robot, shift backward carefully.",1
"Robot, shift backward carefully. right away",1
"Robot, shift backward carefully. now",1
Could you walk in reverse right now.,1
Could you walk in reverse right now. quickly,1
Could you walk in reverse right now.,1
Could you walk in reverse right now. please,1
Could you walk in reverse right now. now,1
Could you walk in reverse right now. right away,1
"Robot, step back right now.",1
"Robot, step back right now. now",1
"Robot, step back right now.",1
"Robot, step back right now. right away",1
"Robot, step back right now. quickly",1
Kindly back up slowly right now.,1
Kindly back up slowly right now. quickly,1
Kindly back up slowly right now. please,1
Kindly back up slowly right now.,1
Kindly back up slowly right now. right away,1
Kindly back up slowly right now. now,1
Kindly shift backward right now.,1
Kindly shift backward right now. quickly,1
Kindly shift backward right now.,1
"Robot, back up slowly if possible.",1
"Robot, back up slowly if possible. please",1
"Robot, back up slowly if possible.",1
"Robot, back up slowly if possible. now",1
Kindly shift backward carefully.,1
Kindly shift backward carefully. quickly,1
Kindly shift backward carefully. now,1
Kindly shift backward carefully. please,1
Kindly shift backward carefully.,1
Please walk in reverse as requested.,1
Please walk in reverse as requested. right away,1
Please walk in reverse as requested. please,1
Please walk in reverse as requested.,1
Please walk in reverse as requested. quickly,1
"Robot, step back until you clear the space.",1
"Robot, step back until you clear the space. now",1
"Robot, step back until you clear the space.",1
"Robot, step back until you clear the space. quickly",1
"Robot, step back until you clear the space. please",1
"Robot, step back until you clear the space. right away",1
Kindly walk in reverse as requested.,1
Kindly walk in reverse as requested. right away,1
Kindly walk in reverse as requested. please,1
Kindly walk in reverse as requested.,1
Kindly walk in reverse as requested. now,1
Please shift backward if possible.,1
Please shift backward if possible. please,1
Please shift backward if possible. right away,1
Please shift backward if possible.,1
Please shift backward if possible. quickly,1
Please back up slowly as requested.,1
Please back up slowly as requested. right away,1
Please back up slowly as requested.,1
Please back up slowly as requested. please,1
Please back up slowly as requested. quickly,1
I need you to shift backward if possible.,1
I need you to shift backward if possible. now,1
I need you to shift backward if possible. please,1
I need you to shift backward if possible. quickly,1
I need you to shift backward if possible. right away,1
I need you to shift backward if possible.,1
I need you to shift backward as requested.,1
I need you to shift backward as requested.,1
I need you to shift backward as requested. quickly,1
I need you to shift backward as requested. now,1
Could you shift backward if possible.,1
Could you shift backward if possible. quickly,1
Could you shift backward if possible. now,1
Could you shift backward if possible.,1
Could you shift backward if possible. right away,1
"Robot, shift backward until you clear the space.",1
"Robot, shift backward until you clear the space. quickly",1
"Robot, shift backward until you clear the space.",1
"Robot, shift backward until you clear the space. right away",1
"Robot, shift backward until you clear the space. please",1
"Robot, shift backward until you clear the space. now",1
Could you walk in reverse carefully.,1
Could you walk in reverse carefully. now,1
Could you walk in reverse carefully. quickly,1
Could you walk in reverse carefully. right away,1
Could you walk in reverse carefully.,1
Could you step back until you clear the space.,1
Could you step back until you clear the space.,1
Could you step back until you clear the space. quickly,1
Could you step back until you clear the space. now,1
Could you step back until you clear the space. right away,1
Could you step back until you clear the space. please,1
Could you step back if possible.,1
Could you step back if possible. please,1
Could you step back if possible. now,1
